yearmonth,date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,hotelID,year,month,yearmonth
2010-11,12-Nov-10,uMCUpWAikT3kgja7lwu5TQ,2bHSZhM0huV8LRh3YHaOSQ,"Wowza.  After their remodel this place looks amazing.  I love the blast from the past glamour: there are black and white photos of Hollywood icons who have performed here in the Empire Room on the walls of the guest floors.  The lobby is amazing - more like a European museum than a hotel lobby.  The peacock touches are right up my alley, and manage to stay somewhat subtle.  The peacock door near the main entrance; the peacock carpets, some more subtle than others - love.   My sleeping room is not the norm (I magically ended up in a suite, which is huge and I can easily entertain a group of at least 5 others so please feel free to stop by), but it is spectacular.  I love that they kept some old pieces (I'm looking at you doorknobs) to mix in with the new. The food has been very, very good.  The service even better (people say hello to you when it would even be reasonable for them not to - but they stop and greet you anyway.  AND it's not even like some canned comment that they clearly ""have to"" say to guests.).  Best chocolate chip cookies in the world. Love the trivia in the elevator (did you know this 1600 room hotel was a WEDDING GIFT for Bertha Palmer from her husband?!  I mean, it's no Taj, but still!).  This hotel is full of history and I am completely smitten. My only little complaint - why oh why can't I just have wireless in my room?  Why do I have to go fill out a form for a thing?  I'm in my jammies already and I just want to watch Glee in bed instead of sitting at the desk; is that too much to ask? I have absolutely had a five star experience here, but because I know that not all rooms are created equal and some are quite small and oddly shaped, and because as a planner all of the union regulations are redonk, I'm incredibly tempted to dock a star.  I can't bring myself to do it, but just buyer beware, okay?",5,4,1,2,N,2m_KBLL9Bk_dwZ5n5b11nw,2010,11,2010-11
2010-11,14-Nov-10,cro8RdAqBJi3n,LyDj7YRz4ekjR-io9k0fbw,"Truly a classic and elegant hotel, full of European glamor.  The lobby is definitely a must see!  I think the painter who worked on the ceiling also worked on the restoration of Michael Angelo's work in the past.  You can see why.  The rooms are old building style so not that large in size, but the amenities are decent.  No wireless internet unless requested...kind of weak!",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2010,11,2010-11
2010-11,17-Nov-10,NlmdKg9px1fDh8kuPOeQ-A,3QhuMZBKdz2-fRvVTCWizA,"When we got engaged, we planned our wedding almost exactly a year out.  Being a perfectionist and very organized, I started searching through bridal magazines and websites to plan our wedding.  I saw the Palmer House on the first day of looking at venues and knew that was where we would have our wedding.  Looking into the Grand & State Ballrooms just took my breath away.  We got married on Saturday, June 5th, 2010 at the Palmer House Hilton Chicago. We signed our contract with Mark Coy, a sales & catering coordinator at the Palmer House.  While he was pleasant in our meetings and would explain what we would need to do, I never really felt confident in his ability to make our day special.  I always needed to initiate questions to get answers and every meeting felt rushed because he had to be out the door by 6pm.  He always said ""no problem"" to everything but then there was a huge problem that finally had me in a  bridezilla moment.  In our initial room block we asked Mark to substitute two regular rooms for two suites.  Well, he put five suites on our block.  I had numerous phone calls from my guests that our block was full.  I didn't know until after the fact that each suite was taking 2 regular rooms out of our block.  In our meetings we always discussed increasing the number of rooms on our block as well.  Of course, he said ""no problem"" based on availability.  Well, a good coordinator would have told his client that the weekend of their wedding was also the largest convention in the city of Chicago.  So when we needed the additional rooms we heard ""sorry we're booked"".  Never once did he put the fear in our mind that we wouldn't have rooms for our guests.  At that moment I definitely knew that I could not work with someone who obviously could care less about our wedding.  We also had issues with charging of rooms as well.  I think that the rooms manager/department definitely needs some work in this location.  Our parents were charged the suite rate of $329, when they were supposed to be charged $289.  My mother-in-law was paying for her sister's room, but then they charged her sister's credit card.  Being an upscale hotel these issues shouldn't happen. I immediately asked for Jane Himmel to replace our coordinator as I heard she was the best coordinator there.  She is AMAZING and was our wedding angel.  We had set up a meeting for the next week as this was a Friday.  We were actually meeting with our florist on that evening at 6:30pm and she came to this meeting to meet us & go over a few details.  I was astonished that she would meet us on a Friday evening and she stayed until the end which concluded at 9:30pm.  She had to pretty much start from scratch and had two months to put it together.  The next day (Saturday) she emailed us a rough draft of our timeline & had forwarded some spreadsheets to fill out for her which included our parents info & our other vendors.  (The only thing Mark ever emailed me was a sample timeline of an early evening wedding and I am assuming I was to put it together)  She made us feel like she was going to make our wedding special and not just another cookie cutter wedding that our other coordinator was going to put together.  She could tell I was feeling stressed from everything going on and she suggested Claudia Antony, a day of coordinator.  Now, I was feeling great and actually enjoying the final months of wedding planning.         Jane got us back on track with our reception and did more in two weeks than our first coordinator did in almost 10 months.  We are so appreciative for the amount of time and effort on her part to make all of the details of our wedding reception seamlessly play through the night.  She was patient, organized, professional and easily accessible.  She stayed through the majority of our wedding and was relentless in her effort to make us happy.  We couldn't think of favors and she provided us an idea for what we should do.  She guided us through our meal choices, wine choices (as we were not happy with the others offered to us) and came up with a cake option that was magnificent.  She surprised us at our reception with keys to the penthouse for our two day stay, our wedding night & the night after.  She ""WOWED"" us time after time.  Her job didn't end there as the next day we set up a brunch for 60 people.  She had everything set up beautifully in the Honore Ballroom for the conclusion of our wedding weekend.  Let's just say Jane went above & beyond in all matters pertaining to our wedding.  I am sure there are so many more details that Jane attended to that I couldn't even begin to think about.  I couldn't imagine a more beautiful start to our new life together! Thank you Jane!",5,3,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2010,11,2010-11
2010-11,21-Nov-10,vHQH1eS,3MNWHbdW-BEBe2o_cp7zUw,"So, I booked this hotel for me & my husband for 1 night via Priceline.  It was my 1st time to use Priceline so I wasn't totally sure what I was doing.  This hotel is really, really nice.  The entire staff, from the valet, to the bellman, to the concierge, were all so helpful.  Our room....it was very pretty, clean, but the smallest hotel room I've ever stayed in!  My husband and I laughed about it, but seriously, I would guess a prison cell is larger!  I'm not even kidding...I think they took a storage closet and thought, ""Hmm, we could make a few extra bucks if we put a bed in here"".  Again, more than anything, we just thought it was funny.  It was quiet and fairly easy to navigate through the hotel...and this hotel is HUGE.  They said it takes up an entire city block.  We had show tickets for 11pm without dinner reservations and the concierge was more than willing to recommend dinner establishments & call and get us reservations .  It was a super stay!",4,1,0,1,N,2m_KBLL9Bk_dwZ5n5b11nw,2010,11,2010-11
2010-11,08-Nov-10,1V_HOpxunHQdkkQngCGegg,5qDIr_wCCoLMrHDHoB_pNQ,"I would totally stay here again if I got another sweet deal via Priceline or such. Go lower than you'd think! It's got a happening lobby where the bar and restaurant are integrated and it's energetic to say the least, even on Thursday nights. Old school glam... our double had two full bathrooms included, and the materials are heavy, rich fabrics. *I'd avoid valet if you can... you can park 24 hours and go in and out as much as you'd like, but it's $51.",4,1,1,1,YR,2m_KBLL9Bk_dwZ5n5b11nw,2010,11,2010-11
2010-11,29-Nov-10,A_5sT4wOJMhHCZKs9wX7Cg,J__wmAq0GXheqyHHTLQ9zg,"Still one of the most premier hotels in Chicago. Very classic in it's classic muralized ceilings, No doubt. Although at the State St entrance they COULD have kept the classic entrance, Like they did at the Monroe St & Wabash Av locales. Yet nonetheless, Is still classic despite some of the changes. It's a GREAT place for weddings, proms, holiday parties, etc.",4,0,1,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2010,11,2010-11
2010-11,19-Nov-10,EBL_oGV00sz15ij36Fjysg,eh03Ytv4exbW33L2erx1kA,"Kind of weird interior.  Almost reminded me of a funhouse, all the uneven floors and stuff.  My room was tricky to get to but  huge when I got there.  The light switches and some of the fixtures could be updated to be a little more useful but the bed was comfortable and the bathroom was classy.  I was here for a roller derby tournament and I am not quite sure that they were ready to be invaded by that.  But to their credit, they did quite well at managing both a formal wedding and a large gang of after-party attendees waiting for their party to start. Parking sucks.  30 bucks a day to park yourself, 50 to have them park it.  I wish I had parked somewhere else and taken the train in, every line stops right near there since it is in the loop.",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2010,11,2010-11
2010-11,14-Nov-10,cro8RdAqBJi3n_PDwDYhyA,LyDj7YRz4ekjR-io9k0fbw,"Truly a classic and elegant hotel, full of European glamor.  The lobby is definitely a must see!  I think the painter who worked on the ceiling also worked on the restoration of Michael Angelo's work in the past.  You can see why.  The rooms are old building style so not that large in size, but the amenities are decent.  No wireless internet unless requested...kind of weak!",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2010,11,2010-11
2010-11,21-Nov-10,vHQH1eS_8An9-4hhCjoq0A,3MNWHbdW-BEBe2o_cp7zUw,"So, I booked this hotel for me & my husband for 1 night via Priceline.  It was my 1st time to use Priceline so I wasn't totally sure what I was doing.  This hotel is really, really nice.  The entire staff, from the valet, to the bellman, to the concierge, were all so helpful.  Our room....it was very pretty, clean, but the smallest hotel room I've ever stayed in!  My husband and I laughed about it, but seriously, I would guess a prison cell is larger!  I'm not even kidding...I think they took a storage closet and thought, ""Hmm, we could make a few extra bucks if we put a bed in here"".  Again, more than anything, we just thought it was funny.  It was quiet and fairly easy to navigate through the hotel...and this hotel is HUGE.  They said it takes up an entire city block.  We had show tickets for 11pm without dinner reservations and the concierge was more than willing to recommend dinner establishments & call and get us reservations .  It was a super stay!",4,1,0,1,YR,2m_KBLL9Bk_dwZ5n5b11nw,2010,11,2010-11
2011-3,24-Mar-11,0,_LyPshyvi6c1wT9v1e2OPg,"Oh my God.  This place is SWANK.  And not trashy swank like Vegas, but I'm-from-old-money-so-suck-my-balls swank.  And that's definitely a good thing.  We felt like such hobos with our non-designer suitcases and 3 duffel bags full of beer.  I mean, valet parking alone was $60.  They mean business! I don't know how she did it, but one of my fellow bridesmaids got us a room for $95 a night.  Holy bajeezus, man.  Nothing skews your sense of power more than a high class hotel room for that little money.  I wanted to freak out and just start breaking things, rock star style. ANYWAY.  My only gripe with the room is that there's no mini fridge.  Wtf?  How's a girl supposed to keep her liquor chilled?  We made do with a bathtub full of ice.  Incidentally, we also couldn't get the drain to stay plugged, so I guess fun sexy bath time is a no-no.  On the plus side, the closet is huge.  So big, in fact, that we made our guy friend sleep in there.  He loved it, haha.",4,4,1,5,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,3,2011-3
2011-3,10-Mar-11,ujZKP6dJ44YTsKy,JY6IepgSDkESrtMl1GCD_Q,"Considering this place is a 4 star hotel, I was slightly disappointed with the room decor. The hotel lobby area was so grand and beautiful. I was sure the rooms would be just as nice. Unfortunately, I was slightly let down once I walked into my room. The lighting could've been a lot better, the bathroom door didn't close correctly, and the TV they had was probably the oldest TV I've seen in a hotel room in a while (it wasn't even a flat screen...WTF?). I don't like how these ritzy type hotels charge for internet. I mean, if you're going to charge us that much for a room, at least provide us with some internet so we can get work done, check our emails, Yelp...you know? But other than that, I was comfy in my room. Location was great, next to Millennium Park, short walk from the Cultural Center and Art Institute, and a bunch of restaurants nearby. There was also an entrance to the subway line right in front of one of the hotel entrances. I'm not quite sure if I'd stay here again. Depends on the neighborhood and prices and everything. I wouldn't say that I would never consider this place again, but maybe I'll check out something new if I were given the opportunity.",3,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,3,2011-3
2011-3,24-Mar-11,V3QHIPQTNGGjirLksXQUDA,8-FNmYDI-Roa-D3rGGMvSQ,"I stayed in a room with double queens. The room itself was big and had 2 closets.  The bathroom was tiny! You could barely close the door without getting stuck between the door and the toilet, haha. The rooms were always clean when we returned, with fresh towels.  One time, though, we came back and our bathroom didn't look clean.  Turns out, the toilet stopped up.  My mom called the front desk who immediately sent Maintenance.  He knocked on our door within 5 minutes, fixed the toilet in 5 minutes. 5 minutes later housekeeping knocked on our door, apologized about the mess and the toilet and cleaned our bathroom.  5 stars for maintenance/housekeeping! This place is already on the expensive side and everything else was an additional charge (for a nominal fee). Can't they just say the nominal fee is going to be an arm and a leg? I had every intention to workout at the fitness center until I saw that you had to pay a nominal fee to get in the there. We decided to try out the hotel.  And I had an expedia ticket of $10 off a night.  We weren't impressed enough to return. Convenient phone/tv checkout to avoid the front desk. Starbucks at the street level. Door men who look fancy but don't really do much.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,3,2011-3
2011-3,06-Mar-11,jVdAseruqGHb,klIJ9Erlc03JM75KLvnUvw,"I booked this hotel via Priceline and I was very impressed with the hotel when I arrived. The lobby was beautiful and the gentleman at the front desk was very professional and friendly.  Initially my 9th floor room was very spacious and well decorated. Unfortunately I had an uninvited guest in my room. There was a rather large cockaroach crawling on my bag that was on the floor. I called housekeeping and they killed it and asked if I wanted them to spray the room. I told them I wanted to be moved to a new room. I was moved to the 12th floor and the room was very small, the noise from the El was rather annoying and the bathroom toilet kept running after it was flushed. I was very disappointed at the level of service they showed after the incident I had. I suggest they keep up on there pest control.",2,1,1,1,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,3,2011-3
2011-3,01-Mar-11,yQv4MFQp_tN0NElSduRWnw,HObcDNseP9Ekdi6yV7J2rA,"It's ok, but the rooms uptop really need a makeover not all the ""executive suites"" are remodeled. Very cool as always great loop location off the tourist trap area (north michigan ave.) otherwise my 2nd home in Chicago!",3,0,0,0,Y,2m_KBLL9Bk_dwZ5n5b11nw,2011,3,2011-3
2011-3,06-Mar-11,jVdAseruqGHb_CQHt2o5CQ,klIJ9Erlc03JM75KLvnUvw,"I booked this hotel via Priceline and I was very impressed with the hotel when I arrived. The lobby was beautiful and the gentleman at the front desk was very professional and friendly.  Initially my 9th floor room was very spacious and well decorated. Unfortunately I had an uninvited guest in my room. There was a rather large cockaroach crawling on my bag that was on the floor. I called housekeeping and they killed it and asked if I wanted them to spray the room. I told them I wanted to be moved to a new room. I was moved to the 12th floor and the room was very small, the noise from the El was rather annoying and the bathroom toilet kept running after it was flushed. I was very disappointed at the level of service they showed after the incident I had. I suggest they keep up on there pest control.",2,1,1,1,YR,2m_KBLL9Bk_dwZ5n5b11nw,2011,3,2011-3
2011-3,24-Mar-11,#NAME?,_LyPshyvi6c1wT9v1e2OPg,"Oh my God.  This place is SWANK.  And not trashy swank like Vegas, but I'm-from-old-money-so-suck-my-balls swank.  And that's definitely a good thing.  We felt like such hobos with our non-designer suitcases and 3 duffel bags full of beer.  I mean, valet parking alone was $60.  They mean business! I don't know how she did it, but one of my fellow bridesmaids got us a room for $95 a night.  Holy bajeezus, man.  Nothing skews your sense of power more than a high class hotel room for that little money.  I wanted to freak out and just start breaking things, rock star style. ANYWAY.  My only gripe with the room is that there's no mini fridge.  Wtf?  How's a girl supposed to keep her liquor chilled?  We made do with a bathtub full of ice.  Incidentally, we also couldn't get the drain to stay plugged, so I guess fun sexy bath time is a no-no.  On the plus side, the closet is huge.  So big, in fact, that we made our guy friend sleep in there.  He loved it, haha.",4,4,1,5,YR,2m_KBLL9Bk_dwZ5n5b11nw,2011,3,2011-3
2011-3,10-Mar-11,ujZKP6dJ44YTsKy_5INwrA,JY6IepgSDkESrtMl1GCD_Q,"Considering this place is a 4 star hotel, I was slightly disappointed with the room decor. The hotel lobby area was so grand and beautiful. I was sure the rooms would be just as nice. Unfortunately, I was slightly let down once I walked into my room. The lighting could've been a lot better, the bathroom door didn't close correctly, and the TV they had was probably the oldest TV I've seen in a hotel room in a while (it wasn't even a flat screen...WTF?). I don't like how these ritzy type hotels charge for internet. I mean, if you're going to charge us that much for a room, at least provide us with some internet so we can get work done, check our emails, Yelp...you know? But other than that, I was comfy in my room. Location was great, next to Millennium Park, short walk from the Cultural Center and Art Institute, and a bunch of restaurants nearby. There was also an entrance to the subway line right in front of one of the hotel entrances. I'm not quite sure if I'd stay here again. Depends on the neighborhood and prices and everything. I wouldn't say that I would never consider this place again, but maybe I'll check out something new if I were given the opportunity.",3,1,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2011,3,2011-3
2011-9,18-Sep-11,zmNFF630GeXfHbLYgn5Y6g,sP9W9AwHWPDVA1W11dcW_A,"I have been to motels in small towns in India that offer more emenities. Seriously. This hotel was one of the worst I have stayed at in terms of convenience. Big giant old tv in the room. NO fridge. Tiny room for over $200/night. I was here for a corporate event, and even the customers who came to visit during the day were complaining about the confusing layout of the hotel. Its ornate and beautiful, but that's about it. There are two places to eat at the hotel, that's it. One is closed during the day. So, one place to eat. ""Good luck getting breakfast"" the lady at the front counter joked no too long ago. She was actually very nice, and it was kind of funny, but... I was hungry and it's raining outside :P So now I'm at the corner street bakery. Kind of a shame, because there is so much history behind the hotel. Made as a gift for Palmer's wife in September 1871 it burnt down 13 days later in the great Chicago fire. Only to be rebuilt in plush opulent style and setting by 1873. It was the world's first fireproof hotel. It also boatsted telephone and electricity in every room, and something called an 'elevator'. They promoted it by saying it's a train between floors connected by pulley & rope. Palmer took out a $1.7 M loan, at the time to rebuild it, the largest loan for somethig like this. (I think that number is correct). In 1925 it was rebuilt again, this time going from 7 stories to 25 stories. At the time, the largest hotel in the world. In 1943 Conrad Hilton bought it for $20 million. And so, began it slow descent to wired wifi and big booty television sets. The Internet- you have to be plugged in to your room for the wifi to work!!! THAT'S NOT WIFI!!!! Or, you can get ""wifi"" in the hotel lobby, for $8/Hr. $20/night to be plugged in. And the cable is so short you kind of have to sit at the uncomfy desk, no laying in bed surfing the web action. I asked if I can check out an hour later. There is no one after me staying in the room, but, apparently it is hotel policy to Charge $50 if you check out at 1pm. This place is a joke. DO NOT STAY HERE. Instead, check out an air bnb, that's what I'm doing for the rest of my trip here :) Oh, also... This place is haunted... Heard multiple people say they heard whispers ;) PS: Paris Hilton sucks too. There.",1,1,1,10,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,21-Sep-11,F5gH3nB759ByULLjgdHEtA,7dwh3pL2tbSeSvL0qLzUrw,"The architecture in this place is amazing. I've stayed here a handful of times in the past few years (as a getaway). My most recent visit brought a few good surprises. 1. The valet/parking people have really upped their game. I have no desire to deal with parking when I'm in the loop and they just dropped their prices by more than $10 (I know right, in this economy?). 2. The food is phenomenal. 3. The staff inside the hotel are friendly Downsides: 1. Don't get a room too low to the ground, the view sucks 2. The front desk is more like a zoo than a service station. Although they do ""care"" they are very busy and unless you are Ghandi your personalized service is not going to be very personalized. 3. State street is home to some of Chicago's finest homeless community. If you venture more than a couple blocks south after dark you might get shanked.",5,1,2,3,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,21-Sep-11,WfgIdtBaDlkh1W,zj2rpFRUtdYumdBKgsnpyQ,"The Palmer House is a worthy destination if only to spend time in it's magnificent lobby, which resembles more than anything, the most opulent and bizarre of Masonic Lodge interiors. Sadly, the current management of the hotel leans totally on it's great historic beauty; it in fact exploits it. What should by all rights be a ""luxury hotel"" (which one expects when reading about it's historic beauty), fails miserably; the experience can be characterized by mediocre service and a noticeable lack of amenities; it is a wasted treasure, misunderstood and poorly managed by it's current overseers. On a specific note, we were very irritated by the terribly inconvenient internet situation, they had NO wireless and charged $14.95/day for a direct cable connection at a desk in your room - this means you are chained to the desk for all internet activities. This was a real inconvenience. (but do see my photo of my handsome husband, Jon, chained to the desk by a short DSL cable!). Having said all this, the location (in the heart of downtown) is great - very convenient to public transit and taxis, centrally located with easy access to museums and many interesting neighborhoods and with several excellent restaurants nearby. And honestly, the huge, spectacular, historic lobby, in all it's splendor, makes it all worth it. The rooms are clean and acceptably appointed, if not inspired. The price is reasonable and it's a far more interesting place to stay than the cookie cutter hotels one tries to avoid. In a nutshell you will be sufficiently comfortable and you will get your moneys worth from the sheer character of the place.",3,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,29-Sep-11,UT7tzqaxEhQG2Y8fHqisZg,BTIu4M6Jb-284Yupnj0vBw,"The only thing I liked about this hotel was the lobby. I went to Chicago for a cousin's wedding and we decided to stay at the palmer house because it is such a historic place. When we first got there we stood in a long line to check in and when I finally got to the receptionist he was not very friendly and freaked out when the reservation was under my moms name and not mine and made my mom come down out of her room to confirm I was telling the truth. Anyway when we got to our room it was rather small. No coffee pot, no fridge, a large old box TV. The room was clean but nothing special. When I was getting ready for the wedding I needed to blow dry my hair and the blow dryer in our room didn't blow hot air so I had to go to my moms room to get a blow dryer. This gets me to my next point: THE ELEVATORS SUCK! Well first off all they put me on the 12th floor and my mom and her husband on the 18th floor. Not necessarily a big deal but the elevators at the palmer house are in three different groups and go to three different groups of floors. What I mean is in the lobby I had to get in the elevators for floors 10-15 and my mom got in elevators for floors 16-20 or something like that. So every time I needed to go to my moms room or vice versa I had to go all the way down to the lobby and then catch the other set of elevators to her floor. HUGE PAIN IN THE ASS! Also because we were there for a wedding, I was supposed to receive a gift bag with snacks and info about the wedding. Well I never got mine and I spent 20 minutes running all over the hotel looking for it with no success. Also at the Palmer house if you need to use a computer or the internet you have to pay a big price. Anyway my mom had to do a reading in the wedding and she lost the piece of paper so I went down to concierge and there were about three of them standing around doing nothing and I asked if they could print this off for me really quick because it was an emergency. They rudely told me to go to the business center and print it off myself. Anyway the service in the lobby SUCKED. However I will say that the cleaning staff was extremely friendly and helpful. Usually when I stay in a hotel just one night I don't need the staff to clean my room so I put the DND sign out. Well we were leaving to go see the sights one morning and the cleaning lady was right there and said oh I was about to clean your room and we said it was fine and then she suggested to give us at least a set of clean towels. VERY NICE CONSIDERATE CLEANING STAFF. Also avoid the restaurant they have in the lobby. The Lockwood I think. Horrible experience. See my next review. But I probably won't be staying at the Palmer House Again. There are many much nicer hotels in Chicago that offer fantastic customer service. And I only gave them two starts because the lobby is beautiful and the housekeeping staff rocks!",2,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,02-Sep-11,wezMM1l7,3Rh4z7OoZQoH6LXgh783YA,"This place was disappointment to say the very least. At first glance it looks grand and ornate, but don't look too closely or you will be sorely disappointed. Front desk check/reception was rude, arrogant and reluctant to be helpful. Did I mention RUDE? On a positive note, the housekeeping staff was first class, professional and very helpful. In my humble opinion, the housekeeping staff should switch positions with the front desk employees and this place would be, without a doubt, five stars. I will avoid Hilton's whenever possible. Based on rudeness and arrogant front desk , I would have given a minus star if I knew how.",1,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,13-Sep-11,BF9ZHawyWsFVzHA6MAETPQ,JNTOH-cIN2pxqSRZze-hsw,"I really want to like this hotel, and in the past have stayed frequently.  The truth is that the rooms are small, and old, beds soft.  The customer service here is horrible, especially the front desk.  This is more of a hotel where conventions stay rather than a business or vacation hotel with personal attention. Called for room service last night - held for 15 minutes then hung up.  Called the front desk to change my reservation (to leave early) and was also put on hold for 20 minutes, hung up on this too. I am done!  Can't stand the lack of service or caring from the staff.",1,2,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,13-Sep-11,Yh8CQCFAAEQ17eGmgOnxFw,mwFjS70lsx9PyUuvqw67Cg,"A beautiful hotel right in the middle of downtown Chicago. I've been to several meetings and conferences here and everything is top-notch. It's also a very historical hotel so gives you a really nice feeling of being part of something older instead of all those new, fancy, ""edgy"" hotels you can find elsewhere. I'd definitely recommend it, especially if you are visiting Chicago.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,25-Sep-11,3MvHg-Tc9-oVxj6uuu,mPiBstb88XS43a9Gy59kJA,"The place has a beautiful lobby, lounges, and restaurants. Problems...there's nothing specIal besides that. Some rooms are significantly smaller than others but are priced the same. So its luck of the draw when getting a room. I would have given 4 stars but I also asked for well drink at the bar and I was given top shelf. I don't mind paying for top shelf but if you don't have a well alcohol then the customer should be told because I would have rather had a 12 dollar specialty drink than a 15 dollar shot of tequila....",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,27-Sep-11,Qvxucsr1t1VNjTcj5INw9g,hEDtNSu4TsIf2f9soF0Wag,"Pros: great room, beautiful hotel,  great location Cons: parking is NOT conveniently located (unless you want to pay alot more for valet at the hotel the doorman told me this) Small batnrom Bad view of alley They overcharged me 50 bucks on my bill, not responsive to my complants, still. Not resolved...",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,21-Sep-11,LZhYfjylCTo6x5TjjsKwbQ,rf01Q4LdUfTbSLhSqUEY3Q,"This is a very historic hotel that caters to the well off. My personal experience was interesting & rewarding yet unsatisfying. Obviously I have special needs with my disability yet the job to accommodate that was feeble at best. The bathrooms are small and few & difficult to navigate. There are even stairs and NO ramp to one of the main lounges featured bar. Top it off this is the downstairs.. Now Imagine how bad the rooms are for the disabled. They charge for everything.... the wifi even in the main lobby has a ridiculous fee. Lets not even get me started with the parking... LOL With the ""rich history"" comes a lack of vision toward the future. The atmosphere was stimulating & stuffy. The people were down to earth but yet on another planet. The staff where great, but that is what you expect for such a pricey hotel. Food was good but pricey as where the drinks. Location was well what can I say it is the tourist center of downtown.",2,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,28-Sep-11,P,50nLq_er-0pfegHzOYJsgQ,"We decided to try out the spa and were very disappointed in the staff, the services we received, and the set up. First off we were asked to change our appointment for a scheduling conflict. There was no conflict, there was no one there, we had to wait for staff to arrive. Be warned, if you want to ""steam"" first, the steam room is on another floor, and you may burn yourself if the steam has been turned too high. We both ordered the same service but received different treatments that were not consistent in time or  content. The staff all around could use some training in customer service,  staff were obviously in positions  above their ability, and were not professional about their business.",1,2,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,11-Sep-11,lGzF1xP2sT3c0,QrBrQL9-iA1LVOcR6K1pWQ,"The hotel interior was beautiful and the staff was friendly.  The walls are very thin since it is an old building and you can hear everything next door and in the hallway, which is a problem if your neighbors get in late and make noise, or if they watch a movie with the volume on.  Beds were comfy and the front desk was friendly.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,08-Sep-11,oCW8a4nCmV3rbX19,BF_xp9LBsMhlQ7YKC3lm0A,This hotel is OK.  Stayed on a Friday in September for $75+tax and fees (priceline).  Drain was clogged but they fixed it promptly.  The concierge was not at the desk most of the time I looked for information.  My one big complaint: $61 per day valet parking fee.  Way too high.,2,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,01-Sep-11,VgHgW8AI,8fXPiFUMo4hM1XDyrDmLyQ,"I'm currently staying at the Palmer house and let me tell you I should have listened to the negative reviews before I booked but thought all the negative people were just being snotty. Well their not, they're right on...lobby looks like it's for kings but rooms are for servants...haha...still tube tvs in rooms, ac makes horrendous noises when turned on, can't sleep. Wall paper is coming off walls...considering this is four stars that's a complete shame, illnois must have a different star system than California cause a 2-3 star holiday inn express in California would put this hotel to shame...people giving good reviews must be booking some $1000 suites or working for the hotel to write reviews, if you book regular rooms you'll regret it...spend 15-20 bucks more and get a better hotel like W, Sheraton, or kimpton...This is the second Hilton I'm staying at and both were messes, so bad that I'm writing the review while this ac doesn't let me sleep...hope this review helps ...",1,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,25-Sep-11,3MvHg-Tc9-oVxj6uuu_bIw,mPiBstb88XS43a9Gy59kJA,"The place has a beautiful lobby, lounges, and restaurants. Problems...there's nothing specIal besides that. Some rooms are significantly smaller than others but are priced the same. So its luck of the draw when getting a room. I would have given 4 stars but I also asked for well drink at the bar and I was given top shelf. I don't mind paying for top shelf but if you don't have a well alcohol then the customer should be told because I would have rather had a 12 dollar specialty drink than a 15 dollar shot of tequila....",3,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
