date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,hotelID
27-Apr-09,OxE3AnHM3kMP7nwMPg4vTA,qf7_Z8ZeWdlpGySxigbWHQ,"Great location downtown next to Art Institute, Mellenium Park and public transportation. Room was fairly small, but not too claustraphobic. However, the walls are quite thin. I would recommend this place for tourists and business travelers simply for location.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
27-Sep-11,Qvxucsr1t1VNjTcj5INw9g,hEDtNSu4TsIf2f9soF0Wag,"Pros: great room, beautiful hotel,  great location Cons: parking is NOT conveniently located (unless you want to pay alot more for valet at the hotel the doorman told me this) Small batnrom Bad view of alley They overcharged me 50 bucks on my bill, not responsive to my complants, still. Not resolved...",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
29-Aug-11,EAQ8IaKYGFotNv0cwsIgEQ,6KPH8HIaUab9HvTI2Fv2Lw,"The room and hotel itself was nice.  The service was terrific.  All the employee's we talked to were friendly, nice, and very positive.  The service was excellent!",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
25-Jul-11,0nxPjniaae7mGHLVxHyeIQ,U1INWYlKnKCe-R4oro-H9w,"Loved, loved, loved the Palmer House Hotel. We had stayed at the Hyatt on Wacker for the first three nights of our Chicago trip because that was where my husband's conference was. We had to change hotels when the Hyatt couldn't accommodated a longer stay. This turned out to be such a blessing! The Palmer made the Hyatt look like a grossly overpriced dump. Our one year old son's knees were filthy from crawling on the floors at the 'newly renovated' Hyatt. His knees were pristine while at the historical Palmer. Also, there were five - yes five! - weddings on the Saturday of our stay, so the hotel was very busy. Even with that, we had no noisy neighbors disturb our son's naps or sleep at night. The building is stunning. Our room was huge (which might be because we agreed to take a smoking room, which was fume-free after leaving the window open a while we out exploring the city). And we got a mind-boggling fantastic deal on our room through Priceline.",5,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
21-Sep-11,LZhYfjylCTo6x5TjjsKwbQ,rf01Q4LdUfTbSLhSqUEY3Q,"This is a very historic hotel that caters to the well off. My personal experience was interesting & rewarding yet unsatisfying. Obviously I have special needs with my disability yet the job to accommodate that was feeble at best. The bathrooms are small and few & difficult to navigate. There are even stairs and NO ramp to one of the main lounges featured bar. Top it off this is the downstairs.. Now Imagine how bad the rooms are for the disabled. They charge for everything.... the wifi even in the main lobby has a ridiculous fee. Lets not even get me started with the parking... LOL With the ""rich history"" comes a lack of vision toward the future. The atmosphere was stimulating & stuffy. The people were down to earth but yet on another planet. The staff where great, but that is what you expect for such a pricey hotel. Food was good but pricey as where the drinks. Location was well what can I say it is the tourist center of downtown.",2,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
26-Jun-11,Klhhl1j9EdySqKXLovG6Ow,hHOBfSyLJNU24jx3rUyIyg,Excellent hotel in the old school.  Discreet and helpful staff.  Beautiful property.,4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
11-Oct-07,S3nA3D,wfvG4FemqvY0eC069zOpjw,"this is the best service I have ever had at an event. it is unreal the level of care and joy the servers have for making things enjoyable for you, especially if you have dietary restrictions. it was really touching, to be honest. :)",5,4,2,1,N,2m_KBLL9Bk_dwZ5n5b11nw
19-Feb-08,mssu2daL5Dae6H2VNcj6Ug,BTFWoaw8w7ABMhoWYkCpqA,"The hotel is very nicely done up. Exactly what you would expect from a prime location such as this one. The hotel is a blend between old fashioned style and modern ikea furniture. The room was really nice and I loved the fact it was sweepingly large. I had a fantastic time here. I would like to return to this hotel, if they were having another special like they were when I stayed. Otherwise I would imagine this place would be pretty pricey.",4,4,0,2,N,2m_KBLL9Bk_dwZ5n5b11nw
29-May-11,lrw3vydWFCvpPKtPtagm4Q,ZyhhR2uaK7y0_-IRhDasVA,"Ambiance, location and staff are excellent! $61 valet parking and 19,99 a day in room Internet access: ridiculous!",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
22-Jul-11,OxOfaTkbkFUitEOAzvrlCg,rpcn1R2I4AZj7baGe7frdg,"Historic hotel, outdated (historic) elevator system that will leave you waiting for a LONG time if the hotel is booked with convention guests.  Beautiful lobby, small rooms.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
19-Aug-08,mrTSDW9HqZHdi47WBvTfGg,5bgsQymr8HDT3tyC1N3Uhg,"at the time of my stay, they were doing some major renovation to the place. so i felt a little cheated for not having able to experience what it had to offer. although  both the restaurant and the bar were open, i was not able to take advantage of it. the stay was very nice, i had a double bed room. the room has a very old, antique-ish feel to it. the bathroom was nice and clean but it was not fully stocked with all the bath essentials (shampoo, conditioner and lotion). i might also note that the bathroom had a ""mildew"" smell....ya.....pretty gross.  the room came with all the normal amenities that you would expect from a hotel EXCEPT a coffee maker! i am a dedicated morning coffee drinker and not having a coffee maker in the room really ruins my stay. =( i like the location of the hotel because its a short walk to any fast restaurant or a mini mart if you want to go grab a snack or something. its in the theater district so if you're in town for a show, this would be a good spot to stay. its also VERY close to the Art Museum (just one block) which also means a short walk to Grant and Millennium Park.   just a note, since they dont have coffee makers in their room, it does appear that they are opening a starbucks in the lobby area. there's also a cornery bakery right next door. overall my stay was pleasant and a descent experience at a historical chicago hotel.",3,3,2,1,N,2m_KBLL9Bk_dwZ5n5b11nw
01-Jan-12,8Dv1gGFDfeI7d3Z,EV8rlHrYs_rHB2jfFfyD9g,"My friends and I attended the New Year's Eve party here yesterday. I had never been inside the place before then but had heard great things about it from friends. The lobby area is very ornate and elegant. It literally feels like you're walking into a gold mine or something. The rooms are a different story, however. It was very small, the beds were full size, which is something I had never seen in a [Hilton] hotel before. The bathroom has the be the smallest bathroom I've ever seen in my entire life. One person couldn't really be in there comfortably, forget about having two! Motel 6 has bigger bathrooms than this. The lighting is super poor and the view was terrible. What really turned me off was the staff at the hotel did not allow alcohol in the rooms. They made up some BS about licensing agreements and other legal mumbo jumbo, but really it was just an excuse for them to get more money out of people, because they said if they found alcohol in a room they were going to charge a ""cork fee"" of $60 per bottle. So, you're meaning to tell me that after already paying for a night in your hotel, plus paying to go to the party, you're going to charge me for having liquor that I PAID FOR MYSELF??? I don't think so! If I come back here, it won't be to stay. The event itself was very nice and the restaurants and lounges seemed posh, so I'd come back for those.",2,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
10-Aug-08,7dzdQCI4B7suRSossM0QTw,cpUM9bOVufwQzpJcmBumuw,"I stayed here for business, and I was assigned an oversized closet of a room with a full bed. It was the smallest room ever. I complained to the front desk and so they gave me a double room instead, which was considerably larger. I stayed here while they were renovating so the rooms were outdated and weren't the best.",2,2,1,1,N,2m_KBLL9Bk_dwZ5n5b11nw
10-Jan-11,KaHzx61r81hXsOveSJIo9Q,JKKRQL2CLAS_e5snigaYTw,"A great downtown place to stay.  The perfect location.  It seemed like everything downtown was just steps away.  So was the El, which made all of Chicago steps away.  Great bed and shower, and I liked being surrounded by all the history.   I was put off by some of the extra charges, which seemed exorbitant.  Parking is one, but that was not a problem for me.  Why do people drive to Chicago anyway?  Any other way to get there is better.  Internet access was $15 a day, which is irritating when really cheap motels where I stay NEVER charge for wi-fi.     And I could have really used a late check-out, just an hour or so,  but they charge FIFTY DOLLARS to check out even one hour late.  Geez.  So I hauled my small suitcase around for a couple of hours between hotel check-out time and Chicago-departure time.   No cheap motel has ever charged me anything for a late check-out, either.   So the Palmer House can be a great place to stay IF you don't need any extras.",3,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
19-Dec-06,GP3-cJlwqAWwhrxvu4jhaQ,G6D9Zeh8M1XnK5VB1KDlbA,The Palmer House is indeed a 5-star hotel. I stayed overnight while attending a conference for the last 2 years. I just love that hotel. The rooms are so beautiful and comfortable. The service is excellent.  I travel a lot and stay at many hotels.  The Palmer House is top-notch!,5,1,2,1,N,2m_KBLL9Bk_dwZ5n5b11nw
06-Jul-06,Icg6WFwXZpugqK2nP1uVqA,9lhqQ3nrs9V48jzfVn7a1A,Ummm..... entertainingly opulent.,4,2,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
14-Sep-09,ZmzpB3BtszAaC44QYkmINQ,_i2jmwnueTE3Ec7Z6kPHcQ,"The Palmer House is so cool.  I stayed there a few months ago and got a great price on Priceline.  The room I stayed in had been updated and was very comfortable and very nice.  The hotel itself is just so old Chicago - historic and beautiful.  Several months ago I went with my daughter-in-law and son to look at the Honore ballroom for their wedding. It was stunning - a huge room with a marble fireplace - so elegant.  The ballroom is right outside of Potter's Lounge, very classy, hip lounge which we would have used for the cocktail hour prior to going to dinner in the ballroom.  You notice I say ""would have"" - so very sad. The wedding coordinator there met with us, showed us everything, provided some initial pricing and then NEVER got back to my daughter-in-law with a proposal.  I could not believe it.  She actually had the nerve to contact me at work about 4 weeks after we met with her to see if we were still interested!  Anyway, as pretty as the Palmer House was, my son and his gorgeous wife just held their reception at the W Lakeshore and it was awesome!   So, great historic hotel - very poor follow-up!",4,2,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
28-Sep-11,P,50nLq_er-0pfegHzOYJsgQ,"We decided to try out the spa and were very disappointed in the staff, the services we received, and the set up. First off we were asked to change our appointment for a scheduling conflict. There was no conflict, there was no one there, we had to wait for staff to arrive. Be warned, if you want to ""steam"" first, the steam room is on another floor, and you may burn yourself if the steam has been turned too high. We both ordered the same service but received different treatments that were not consistent in time or  content. The staff all around could use some training in customer service,  staff were obviously in positions  above their ability, and were not professional about their business.",1,2,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
10-Aug-10,bXxCksfireaWLS9tuxB56A,eOEDBLlZsBai88w9UchouQ,Opulence.  I hazzzz it.,5,1,1,1,N,2m_KBLL9Bk_dwZ5n5b11nw
14-Aug-10,s8h33qIP83aAZWVJth2gUg,ZG6c3GaUjBf-wNhSbKYbpA,Beautiful room!. Great service!. Fantastic location!. Scenic lobby!.,5,1,1,1,N,2m_KBLL9Bk_dwZ5n5b11nw
31-Jan-12,-16Nqe1e0y7Vm0NRsBh,iF7gmjS18hm6E8bRHnfe0g,"I booked this room for New Years Eve  a month ahead of time.  For the price I paid I believe I got a great room with a 32in LG LCD.  The location is excellent being at the center of everything and the room's were cozy but still comfortable.  The King sized bed was soft but was still able to get my full 8 hours and I own a Tempurpedic King at home.  The room size was more than what my girlfriend and I needed.  The only thing that was not so great was the view but that could be from my specific part of the building I was at.  I could not hear my neighbors and I know that my entire floor was booked.  I had excellent customer service from the front desk.  Beautiful lobby!  The security at night was tight but this was understandable since it was New Years Eve.  I just showed them my key card  and was let in no problem.  There so was much anger for those not allowed back in without cards.  They seemed to have quite large egos and made huge scenes as if they were not allowed on a life boat during the sinking of the Titanic.  I I turned around and said ""First class passengers and women and children first only my good man"" then I got flicked off.  No Humor in people anymore.   The toilet was powerful enough to take down a spicy Thai dinner and the toilet paper was nice and soft.  Great water pressure and warm/hot water for the shower.  All around a great stay.",5,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
24-Apr-08,xbS6mQw3Xuei0UWGjFEHJQ,kmGSeElZ7uHpw-2mFrUgaA,"Wow, what an amazingly posh hotel! My parents stayed here over the weekend and I got to spend a fair amount of time here. The height of luxury! Nice large room. Two cushy chairs. Mod furniture. Fairly small bathroom, but how much time are you going to spend in there when you're visiting Chicago? I love that they use CFL bubs in the rooms. Also, they have notes about the sheets and that they try to conserve water by washing them only when requested. Environmentally responsible. If I was a visitor from out of town and in search of a very nice place to stay, this is where I would choose.",5,1,1,1,N,2m_KBLL9Bk_dwZ5n5b11nw
01-Oct-11,BKRKAAdsxJ4lXWMMvF5dAA,W8N2SEhJZP2Z68eIO7BaZQ,"Did I book the Palmer House on Hotwire- Yes! Did I get it for $100 on a Sat. night-  Yes!  I am not even joking this was the convo I had with the front desk guy. Stuff like this would only happen to Ben Stiller in meet the parents.  Me:  We are checking in.  Clerk:  We have the parlor room for you on executive level.  It comes with free breakfast.  Me: Sounds great.  Clerk:  The room doesn't have a bed in it. Me:  Wait .  .  . You are trying to give us a room without a bed in it.  Clerk:  it is a very spacious room, we could try and get a roll away for you.  Me:  uhhh.  . That's not going to work for us. Clerk:  that is the only room we have available.  Me: the only room you have doesn't have a bed.  You are going to have to try harder than that.  Clerk:  Well.  .  .how about a smoking room. Me: No- try again.  Finally normal room non smoking.  .  . And that jackwagon was trying to give us a room without a bed.  RIDICULOUS!!!!!",2,1,0,2,N,2m_KBLL9Bk_dwZ5n5b11nw
21-Oct-08,Umlp4n-GP0ld4JezuKGkxA,TEHiUF-e8pa37rByg15MmA,"Your lobby is georgous, but the table service sucks.  Lounging in the area between Lockwood and Potter's Lounge, I ordered a hot chocolate which arrived quickly enough, but when I tried to pay the lady, she said she'd come back.  She never did, even though other groups got their bills.  Trouble was, I was short on time and didnt have the patience for this shit, so I tried to track her down.  No luck.  Had to get the hostess at Lockwodd to find my bill, which by the way was almost $5.50.  For a small cup of hot chocolate and shitty service.  Go to hell.",2,1,0,2,N,2m_KBLL9Bk_dwZ5n5b11nw
24-Nov-08,Eq65hqimGibElkswyK35DA,1GFynq7bkbq_jyEO52-iVA,"This has to be the classiest and and oldest hotel I've ever stayed at. It was a great experience, excellent room service. I hate some excellent Kobe beef hamburgers, crab cakes, and salmon. The rooms were small though, but I stayed in a newly renovated room. And it was down the street from my training office.",4,1,1,1,N,2m_KBLL9Bk_dwZ5n5b11nw
27-Aug-11,VPIFHiF60e7T5JKql8TyxQ,#NAME?,"For one of the most expensive hotels in The Loop, I was very dissatisfied with the way I was treated when I went to check in.  The front desk said ""hello."" However, when he discovered that my reservation was through Priceline for a discounted rate, then the niceties ended.  Immediately he starts to upsell my father and I to suite on the executive level for an extra $80/night with lots of free amenities.  When we declined, he lowered the price to $50/night.  Keep in mind I was already paying $125/night through Priceline.  Knowing that my reservation was 2 persons, he stuck my Dad & I with a single person dorm room.  The room itself was barely bigger than the bed and there were no closets.  To add insult to injury, there were lots of normal sized 2 bed rooms that were empty.  I even verified this with the cleaning staff on the floor.  When I went back to the front desk  and spoke to the same rude person that check us in and asked to speak with a manager.  The manager would not speak to us, but conveyed to the front clerk that miraculously that there was a room with 2 beds available that was handicapped accessible.  The rooms was normal sized, but the windows were on 3 floor with no view because there was some metal structure blocking any daylight from coming into the room.  They also refused to change my room again even when said I give them a bad review online and they basically shrugged.  If you are paying $350/night, they are nice.  If you are paying a Priceline discount rate, they treat you like a second class citizen.",1,3,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
09-Sep-09,X-M-OY3SUcxAAsTOZXv,ii1lLmpRH4LzPXuhU9Zw2Q,"Historic old hotel with a lovely lobby and bar area.  My boyfriend and I stayed here over our anniversary for semi-cheap because we booked on Hotwire or Priceline or some damn thing.  The rooms are only okay, though.  We mysteriously had a room with two (comfortable) queen size beds and two bathrooms, so it was large, but it didn't have the elegance of the lobby.  I'd happily come back, though!",4,1,1,0,N,2m_KBLL9Bk_dwZ5n5b11nw
15-Jan-09,8pkIdOuQf6pTAt2p2FV2HQ,Dr5Ur42YH2oxGIGNY6ylkA,I spent New Year's Eve here and had a spectacular time! First the bar in the lobby had some great drinks. The empire room didn't have anything going on so my date and I went in and talked and slow danced and then went for more drinks. We didn't make reservations for dinner so had dinner at the Lockwood. Great service. My food was okay and my date's was phnomenal! He took me on a tour of the place and told me about some of the history. And of course the lobby is breathtaking. I'm not so sure why so many people are unhappy with their rooms because there's so much to do outside of the room - how much time do you really spend in there? We spent about 5 hours total between getting ready and having breakfast and a catchin a few zzzzz's. The bed was sooo comfortable! And the showers get really hot and have good water pressure. It was enough room for two people to relax and not feel cramped. My only gripe is that we ordered some room service and we paid $40 for 4 half sized diet cokes on ice. And heads up! Any room service you order there is a fee and a tip added on for you.... I caught myself tipping my breakfast guy $5+. Had I done that He would have gotten over $12 for rolling our cart up to our room..... Breakfast was good but not $50 good.,4,1,1,0,N,2m_KBLL9Bk_dwZ5n5b11nw
13-Dec-07,PU6Qlv7s8Bdv09sebR2UJQ,LEYATcNB6pQ-DNcmCI2NxA,"Walking into this hotel makes me feel like I'm in 1920s/30s Chicago, when everything was jazz! liquor! hacha! whoopie!  Very old-fashioned, but elegant. Great room service as well. Would definitely recommend it to others and stay here again.",4,1,0,1,N,2m_KBLL9Bk_dwZ5n5b11nw
07-May-09,WbBCuShYoNWXijOcDxmYFQ,KykjgrjeD1ONX10dYCSW0g,"The Palmer House will definitely be my hotel of choice when visiting Chicago. Centrally located in the Loop, it is a beehive of activity. A little tidbit of trivia: it was originally built in 1871, but burned down 13 days later in the Great Chicago Fire. It was then rebuilt, apparently ""fireproof,"" making it one of the oldest hotels in the country. The interior has absolutely gorgeous vintage opulence. There is a bar in the lobby area, as well as a newly renovated ""Potter's Bar"" (which used to be Trader Vic's, the oldest Tiki bar in Chicago). Our room on the 15th floor was beautifully decorated; a pleasant step through a time warp to the distant past. The only modern problems: wireless internet & cell phone got poor reception.",4,1,1,0,N,2m_KBLL9Bk_dwZ5n5b11nw
27-Jul-09,k1WmMKffLi167QNPUc-fuA,B-xjx8ieGrsz_w3bCN_2hg,"I was SO excited to spend a night at the fabled Palmer House this past spring!  My place of business had rented a room there so some of us could get changed after preparing for an event on Michigan Avenue, and I decided to crash there overnight before heading home the next morning.  The room was small. Very small.  But, okay, the Palmer House has been there since, when?  the late 1800's?  So I'll excuse the size of the room.  Decorating? Gauche. And NO FAN in the BATHROOM!  Imagine three women trying to shower, change, do hair in a postage stamp room when there's no fan in the bathroom.  All of the mirrors were fogged over.  NOT good.   After the event, I was ready for a great night's sleep. It was around 12:30 when I crawled into bed. At 1:45, someone started banging on the door across the hall, and yelling for ""LaShonda"" to wake up.  this went on for about three minutes, and, just as I was about to call security, LaShonda got out of bed, opened the door, explained that she was drunk and had puked all over the place, and let the door banger in.  I fell asleep again at about 2:30.  At 4AM, the guy in the room next to me decided it was time to call Mike and see if they could ""get some women.""  Bill, the other guy in Mike's friend's room, kept saying, ""It's 4 o'clock in the morning."" But Mike's friend, apparently had a deep need for a woman.  I didn't know whether to call the front desk or yell through the wall the suggestion that Mike's friend and Bill go across the hall and get LaShonda.  After about ten minutes, I heard the door bang and Bill and Mike's friend headed out onto the mean streets of Chicago to look for women.  Then, at about 7, the families started trundling down the hall with their wheeled suitcases and squeaky-voiced children.  This eventful night at the Palmer House set my company back $321.  Maybe they have extremely nice suites available for more than that, with sound proofing that really keeps you from hearing about LaShonda's puking or Mike's friend's need for women, but I would not go back. Ever.  We complained to the management, and they were unmoved.  So, in this case, you get 'way less than you pay for. Does not live up to hype or its storied history.",2,1,0,1,N,2m_KBLL9Bk_dwZ5n5b11nw
21-Jul-10,8f-z,5SVBwhyusvqFoylGBa2mqw,"Fabulous!!  They now have a Starbucks in the building for coffee in the morning!!  The lobby bar is a gorgeous place to go and just relax.  It almost makes you want to put on that ballgown and head to a party.  The rooms are very comfortable, the beds felt so cozy, and all the extra pillows made everything feel like home.  It seems as if everything is within walking distance, or at least a short cab ride away.  The history of the building is seen in every turn, and it is exquisite.  I could live in this hotel.  It is one of my favorites.",5,1,1,0,N,2m_KBLL9Bk_dwZ5n5b11nw
15-Oct-09,w0A3VmpDqDTxkMhlOmXupQ,PB9AwM7piDH5H9SYy38FCQ,"This hotel is a wonder of history and metropolitan elegance. Tucked away deep inside ""The Loop"", The Palmer House offers convenient access to just about anywhere in the Chicago Area. This area of the City is really safe, even during the wee party hours allowed in Downtown. There are a number of restaurants and bars within walking and cabbing distance from the Hotel, and a 10 minute walk gets you right to Lake Michigan and Millennium Park.",5,1,1,0,N,2m_KBLL9Bk_dwZ5n5b11nw
30-Nov-08,Fxzmw4Wy,vRuHPM06W9iQJXK8XHbC3Q,"Small rooms, loud street noise from the El, old furnishings, and expensive ""extras"" make the Palmer House a plain rip off.  The lobby is impressive and gorgeous, and yes, some of the rroms  have been renovated, but I've been stuck in an older room for a week, which sucks.  Throw in another $18 for internet per day and another $18 per day for use of the health club and the cost adds up.  I would definitely look elsewhere!",1,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
04-Oct-10,1BD,2uZEpLX3znS3WuIXMWWp6Q,"There's no Chicago luxe like late 19th century Chicago luxe. Because of it's uniqueness, beauty, and proximity to the Shedd Aquarium, we selected the Palmer House for our wedding weekend room block. I had been to the Palmer House for fabulous and fun events before, but never before stayed there. The special events staff is very easy to work with and quick to reply to emails. It seemed like our event kept changing hands, but that everyone seemed to know what was going on. We kept adding guests after our rate had supposedly ended, and they did it without fuss. One of those rooms was a room for me for Friday night, a reservation which I made myself with the special events manager. First impressions arriving were pretty good. If you are not valeting a car (which is really expensive) that needs to stand for about 10 minutes while you unload, I would highly recommend entering on the Monroe and NOT the Wabash side. The L passing overhead on Wabash is deafening. The porters brought out two carts to carry our suitcases and 6 dresses (for my mom, sister, and I for the rehearsal and the wedding). They told us to check in and get comfortable and they would bring it right up. They did, which was great service. Now when my sister and I got to the room, I was shocked to see how tiny it was.This was one of the older, not rehabbed rooms.  I mean, I know it's an old hotel, but still! I was calling as the bride for a 60-room wedding block and that was the best they had? I ended up hanging my dress from the air conditioning vent because the closet wasn't big enough for it, and we had to move it over like a curtain to exit the room. In terms of sleeping, I thought that the mattress in the room was too soft. You may think I was being a princess on the room size, but I definitely was not. The next morning, my sister/maid of honor forced me to ""sleep in"" (awoke at 5:30am -- sleep fail), and then she ordered us room service. When the server arrived, he said, ""Good morning -- wow, this is a small room!"" THAT's how you know it's a small room -- when the man who has probably seen half the hotel and who is probably coached on making you feel like a welcomed guest comments on it! Anyway, the deluxe oatmeal my sister got us was very good.   That afternoon, we checked into a suite. Wooooooooohooooo! Talk about an upgrade! For about twice the price, we got five times the space: two bathrooms, a master bedroom, a dining room, a full desk, a living room/TV space, and a half kitchen. It was completely redone, as was the entire 10th floor. It was the perfect space to cyclone through before your big day -- shoes all over the floor, flower boxes, bobby pins flying everywhere. That suite could handle it. I slept like a rock in there. The regular rooms being cleaned that I peeked into while going down the hallways also looked very nice. If you have the cash or are willing to splurge for a special occasion, I say do it! The rich, ornate lobby and city streets that surround the Palmer House are gorgeous and perfect for touring, entertainment, and for photography. The lobby bar serves some very good drinks, including a seriously decked-out Bloody Mary. One thing about the lobby bar though -- the bartenders were pretty creepy to me. Another friend described them as total jerks. We had reserved a separate suite for the wedding after-party, and that purpose was expressly communicated to the Palmer House. The hotel failed to move one very ornery guest next door to the suite who was complaining at 4pm about noise coming from the suite when 6 friends were watching a football game. So we knew there was going to be trouble later. Sure enough, at 1:00am when our guests come back, there's a knock on the door. 3 hotel staff tell us we have to stop. My husband flatly and loudly tells them that that's not a solution we'll accept because they knew the purpose of the room and they knew this guest who was complaining was a problem earlier. I also reminded them about the business we're driving to the hotel. Eventually, one of the staff persons gets the brilliant idea to take us down to one of the party/conference rooms on the lower level of the hotel.  Way to problem solve! We pick up all the champagne and music and follow him, and the party merrily continued on until 5:30am (sans me and Alex). The next morning, we had a nice farewell breakfast at the hotel. I would avoid anything on biscuits -- they were too buttery or something. The texture was off. We continued to lounge around in the hotel lobby with friends and family for about 2 hours after we checked out without hassle. Friends of ours who were staying in Chicago for several days but had checked out of the Palmer House that morning were able to leave their bags with the front desk for at least 24 hours.",4,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
19-Feb-11,DARoIiapDmwYSoIljTz69w,rmO8KrQePgZhV_5OmKCzcg,"ok this is a fancy hotel, the decor and ambiance lives up to that. But what kind of place charges for internet access AND use of the fitness room? Seriously? No thanks.",1,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
05-Sep-07,wMj79yzch-8vFf76D,Rho7FqhAH9eRdYi24p-0Eg,"We just had a long weekend getaway to Chicago and the Palmer House took good care of us. We prepaid online for a room on the Executive Levels and got a great deal. The room was large, the bed was so comfy, the sheets were very nice. The lounge on the 23rd floor had cookies out in the afternoon, hot hors d'ouevres in the evening (plus a cash bar), light breakfast fare in the morning, and coffee and drinks all day long. This was a really nice bonus to staying there. The lobby is beautiful, the bar closes a bit early though for a city like Chicago. The staff was friendly, the location is near several train lines for zipping around, the nearby restaurants weren't the absolute best but overall I am very glad we chose to stay here.",4,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
09-Feb-10,hNLCMrfMk1UF9q-fncQ50Q,eai6KtLsAIl-Wty0mkcPlQ,"This review is intended for the hotel lobby.. yes, the hotel lobby.  Who knew I'd ever be writing a review dedicated to a lobby?  I haven't stayed in the rooms and I understand its cramped and shows its age... Came to the Palmer House for a prix fixe Christmas dinner at the restaurant attached to the hotel but was in awe of the history and grandness of the lobby.  Pictures don't do justice.  I'll be back next time to try the lobby bar.",5,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
09-Jul-09,2rAluy8Wix5XjxPaUAxh3A,iSWsgppkv4dNyhDMGTpOJw,"I've stayed at this hotel in two occasions. The rooms are just ok, not bad. For some reason I never get a nice view here. The lobby is what is really gorgeous, I've seen people take their wedding pictures at the lobby. Very pretty. But since you're not sleeping in the lobby, I'm giving it 3 stars. What I don't like about the Palmer House is that so many people stay here that it gets really hectic, so it doesn't feel very cosy or relaxed for a hotel. The lower level of the hotel that leads to the streets, makes me feel like I'm at a mall, with the Starbucks and the crowd in the halls... Location it's awesome though, oh and the restaurant by the lobby is pretty good too. I stay here only when I find a great deal.",3,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
29-Jun-10,JC1p1S4eKabdhk7lIUvFOQ,MLtwpB5KoMnh9NkD4I6TxA,If you want a hotel that has historic ambiance this is the place.,5,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
03-Sep-08,KKHCCnA6gaYCMbmztT-lww,7syEFsgO0djmw6qJGnObgg,"The hotel is billed as a four-star property. The room I stayed in last week did not have a fridge/mini-bar, no coffee maker or water heater of any sort, an old 23-ish inch CTR TV that could only muster a grainy image. Another great amenity was 7$/hr wifi in the lobby. Also, their famous brownie is not very exciting at all, skip it.",2,2,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
05-Mar-07,zIA68vHJdBENqSSvEV4jzA,NhvLNR5acxMFw-01uszCUg,"Fancy hotel.  However, it's being remodeled.  Hence the great deal I got on Hotwire.  It'll probably be great in 2008, when it's slated to be completed.  Our room was spacious and clean.  Walls are a little thin, though.  Not only did I hear the headboard being jackhammered by our neighbor, but the walls were thin enough to hear how much the female was enjoying her jackhammering.",4,0,0,2,N,2m_KBLL9Bk_dwZ5n5b11nw
22-Jan-08,ayMTEJ6jjbgn33K-i8HiFQ,ou_ukR--ruiPcXRo5pQxvQ,"I stayed here literally every other week for practically a year before i moved to Chicago permanently in April of 07. Its new renovations reveal the true beauty of this architectural masterpiece. The building has great history and excellent service. kind of a pricey place to stay, but hey when its on the companies charge card, go for it !",4,0,1,0,N,2m_KBLL9Bk_dwZ5n5b11nw
